Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
53.002605,0.09809607,34.14842391503359,-83.81064053405913,0.18717977,0,5821.77,-0.30685157,4,1,false,false,-16.348934,-6.2292724,8.687332,-1.8862702,-0.3408807,3
52.902527,0.09831601,34.148417964869566,-83.81063424550184,0.18122242,0,5808.4043,-0.30994588,4,1,false,false,-16.14972,-5.880778,8.347384,-1.8918154,-0.3240732,3
52.79834,0.09853532,34.14841192460156,-83.81062795628274,0.17157152,0,5790.385,-0.31542006,4,1,false,false,-16.183247,-6.2254534,8.230556,-1.897138,-0.3165368,3
52.69685,0.09875412,34.14840588433356,-83.81062177560115,0.16466102,0,5774.936,-0.3239887,4,1,false,false,-15.670622,-5.810394,7.6590214,-1.9023958,-0.31330702,3
52.600605,0.098972455,34.14839993416954,-83.81061559491955,0.16251642,0,5764.3926,-0.3366046,4,1,false,false,-15.122078,-5.6259947,7.2020507,-1.9076018,-0.31145215,3
52.50312,0.09919027,34.148393893901535,-83.81060952277547,0.15834627,0,5754.11,-0.3520754,4,1,false,false,-15.494642,-5.777344,7.4786706,-1.912795,-0.31105286,3
52.40454,0.09940756,34.14838785363354,-83.81060345063138,0.15560591,0,5744.5317,-0.36873764,4,1,false,false,-15.48518,-5.7334027,7.656976,-1.9180083,-0.31581566,3
52.30835,0.09962438,34.14838172312399,-83.81059737848729,0.15512924,0,5735.2373,-0.38825476,4,1,false,false,-15.697524,-5.62774,8.050759,-1.9233687,-0.3277781,3
52.211777,0.09984074,34.14837568285599,-83.8105914148807,0.1577505,0,5724.693,-0.4042015,4,1,false,false,-16.793262,-5.689771,8.947859,-1.9289869,-0.34742305,3
52.11458,0.100056574,34.14836964258799,-83.81058545127412,0.15191232,0,5713.818,-0.41705483,4,1,false,false,-17.704647,-5.749894,9.5974655,-1.9349672,-0.36937732,3
52.015526,0.10027195,34.14836351221601,-83.81057959554325,0.14821872,0,5705.52,-0.4249091,4,1,false,false,-19.017729,-5.771519,10.565189,-1.9413325,-0.39541572,3
51.91763,0.10048686,34.14835738170647,-83.81057374047417,0.14690813,0,5702.059,-0.42681307,4,1,false,false,-19.812374,-5.536913,11.047286,-1.9481311,-0.41690856,3
51.821804,0.100701325,34.14835125133448,-83.8105679939426,0.14249966,0,5701.668,-0.42300427,4,1,false,false,-20.488853,-5.3997183,11.114593,-1.9551563,-0.4247524,3
51.726727,0.10091534,34.14834503072097,-83.81056235528673,0.14154653,0,5699.1143,-0.41467398,4,1,false,false,-21.207193,-5.4892,11.442925,-1.9622604,-0.42568517,3
51.6307,0.10112892,34.14833890021142,-83.81055671663086,0.13284883,0,5690.692,-0.40491602,4,1,false,false,-21.28792,-5.2246337,11.013737,-1.9693295,-0.42183918,3
51.540054,0.101342104,34.14833267973547,-83.81055107797499,0.12915522,0,5679,-0.39539537,4,1,false,false,-20.73476,-5.020311,10.786454,-1.9763349,-0.41771823,3
51.453682,0.101554886,34.14832645912195,-83.81054554851843,0.12498513,0,5664.983,-0.38563642,4,1,false,false,-20.325878,-4.677141,10.098817,-1.9832296,-0.40864128,3
51.368694,0.101767264,34.148320238508425,-83.81054012693758,0.12081498,0,5653.5703,-0.37730613,4,1,false,false,-20.298306,-4.769789,10.256522,-1.9898988,-0.39072496,3
51.28775,0.10197929,34.14831392779093,-83.81053470535672,0.11962348,0,5645.377,-0.3723069,4,1,false,false,-18.876865,-4.4972315,9.124454,-1.9962459,-0.36772856,3
51.204994,0.10219098,34.14830770717741,-83.81052928377586,0.114857614,0,5639.133,-0.3701655,4,1,false,false,-18.791916,-4.632627,9.358079,-2.0021558,-0.34201285,3
51.124874,0.10240229,34.148301396459914,-83.8105239700707,0.11021087,0,5631.196,-0.37302136,4,1,false,false,-17.856985,-4.5653906,8.755166,-2.0076466,-0.31864724,3
51.048466,0.10261323,34.14829508560485,-83.81051876556485,0.1122364,0,5619.9062,-0.38040054,4,1,false,false,-16.343607,-4.0890493,7.0309544,-2.0127819,-0.29602143,3
50.97801,0.102823876,34.148288774887355,-83.81051356105901,0.11342787,0,5606.2476,-0.3920635,4,1,false,false,-15.389531,-4.0627193,6.9217734,-2.0175326,-0.27298844,3
50.90599,0.10303422,34.14828237406588,-83.81050846442886,0.1102109,0,5591.8403,-0.40824777,4,1,false,false,-14.280087,-4.281974,6.4001126,-2.021837,-0.24684274,3
50.828365,0.103244215,34.14827606334838,-83.81050325992302,0.11592994,0,5579.341,-0.42752647,4,1,false,false,-14.533779,-4.6929955,6.897252,-2.0258203,-0.23571633,3
50.743244,0.10345384,34.14826975249332,-83.81049827183038,0.11855117,0,5568.746,-0.45251793,4,1,false,false,-15.230787,-5.4398108,7.501778,-2.0299156,-0.262237,3
50.670036,0.10366313,34.148263351671844,-83.81049317586205,0.11712142,0,5556.032,-0.47941136,4,1,false,false,-7.119418,-2.993856,3.595101,-2.0344927,-0.26091248,3
50.58496,0.1038721,34.148256950712806,-83.8104881877694,0.11807458,0,5543.197,-0.502021,4,1,false,false,-16.598146,-5.406848,7.631871,-2.0387049,-0.267172,3
50.4961,0.104080655,34.14825054989133,-83.81048330821427,0.11807459,0,5532.713,-0.53367543,4,1,false,false,-18.411726,-5.2512813,9.886505,-2.0434833,-0.3039049,3
50.41338,0.10428883,34.14824423903627,-83.81047842932095,0.119027756,0,5531.2686,-0.5517616,4,1,false,false,-14.857577,-4.074272,7.7794394,-2.0487595,-0.33713132,3
50.335907,0.104496785,34.14823774811082,-83.81047354976582,0.12033838,0,5525.984,-0.56175816,4,1,false,false,-17.199062,-5.2050467,9.143484,-2.0551255,-0.41092855,3
50.253685,0.10470435,34.148231347151786,-83.81046877874819,0.11962348,0,5510.5083,-0.5648507,4,1,false,false,-20.647562,-4.781763,10.379635,-2.062061,-0.41398358,3
50.173923,0.10491156,34.14822494619274,-83.81046400773056,0.11855115,0.75,5802.849,-0.56199586,0,1,false,false,-20.766403,-4.1960964,10.969649,-2.068913,-0.408229,3
50.099983,0.10511835,34.14821845512973,-83.81045934525044,0.11807459,0,6177.9185,-0.5565216,3,1,false,false,-20.360794,-4.1710567,10.675377,-2.0757499,-0.41355264,3
50.027348,0.10532474,34.14821205430825,-83.81045479130782,0.11485764,0,6097.927,-0.54938185,3,1,false,false,-20.737062,-4.401228,10.366809,-2.0826552,-0.4173817,3
49.955467,0.10553079,34.14820556324524,-83.8104502367034,0.11223639,0,6033.7827,-0.54438436,3,1,false,false,-19.851864,-4.070025,9.355589,-2.0897076,-0.42422414,3
49.870094,0.1057365,34.14819907218222,-83.81044568276079,0.11116405,0,6091.3916,-0.5429565,3,1,false,false,-19.652462,-5.3244433,9.577202,-2.0967634,-0.4196961,3
49.765285,0.10594166,34.14819249101523,-83.81044123735568,0.09889193,0,6223.333,-0.54628825,3,1,false,false,-20.52854,-6.3686595,10.438737,-2.1037128,-0.41959605,3
49.663136,0.10614634,34.14818599995222,-83.81043689982627,0.08828787,0,6319.251,-0.55485606,3,1,false,false,-19.980556,-5.44288,9.829283,-2.110708,-0.41742575,3
49.57858,0.10635062,34.1481795088892,-83.81043256229685,0.082330495,0,6319.3325,-0.56604123,3,1,false,false,-20.429962,-4.5757413,10.220958,-2.1177437,-0.42793268,3
49.513336,0.10655453,34.14817292772221,-83.81042833396677,0.07887524,0,6243.969,-0.5807959,3,1,false,false,-20.072912,-3.268693,9.742948,-2.1249661,-0.4326348,3
49.451527,0.106758125,34.14816634641765,-83.81042410497486,0.07196472,0,6162.7983,-0.59697914,3,1,false,false,-20.185865,-3.4093866,9.837089,-2.132066,-0.42291763,3
49.387077,0.106961444,34.14815976525066,-83.81041998452046,0.06827116,0.0056720106,6096.914,-0.61482704,3,1,false,false,-21.179169,-3.4958029,10.865162,-2.1391912,-0.4304248,3
49.319073,0.10716448,34.14815318408367,-83.81041597260358,0.064101055,0.015289769,6098.8623,-0.636008,3,1,false,false,-21.818775,-4.2975607,11.000744,-2.146326,-0.42869607,3
49.24161,0.10736721,34.148146602916675,-83.8104119606867,0.06362445,0.021454992,6152.674,-0.65314156,3,1,false,false,-21.8328,-4.3833036,11.23611,-2.153649,-0.44793078,3
49.16059,0.10756957,34.14813993150814,-83.8104080573073,0.0650542,0.023921084,6204.315,-0.6681336,3,1,false,false,-23.556637,-4.466303,12.644121,-2.161215,-0.45953053,3
49.083775,0.10777161,34.14813335034115,-83.8104041532661,0.06827117,0.025647353,6216.582,-0.68074566,3,1,false,false,-23.579796,-3.9981446,12.617365,-2.1690264,-0.48041862,3
49.013073,0.107973345,34.14812667893261,-83.81040035842423,0.08304541,0.02564735,6183.5996,-0.6883614,3,1,false,false,-24.726654,-3.6039443,12.990172,-2.1771922,-0.49589977,3
48.945366,0.10817487,34.14812000752408,-83.81039656292054,0.098415345,0.02564735,6131.7363,-0.69002694,3,1,false,false,-24.541475,-3.7043185,12.738121,-2.1855319,-0.49976698,3
48.87222,0.108376086,34.14811333625311,-83.81039298515368,0.10008341,0.02564735,6090.08,-0.6876469,3,1,false,false,-24.800089,-4.0341296,12.902883,-2.19383,-0.49261305,3
48.795387,0.108577,34.1481065747406,-83.81038940672501,0.11390446,0.02392108,6076.2207,-0.68431604,3,1,false,false,-24.167385,-4.1894817,12.22755,-2.2018802,-0.46881625,3
48.709354,0.10877764,34.14809990333207,-83.81038582829633,0.12820205,0.01602959,6085.271,-0.68217385,3,1,false,false,-23.84654,-4.8944435,12.255155,-2.2094934,-0.44784465,3
48.614685,0.10897796,34.14809314181956,-83.81038246694268,0.13094248,0.010850802,6098.5396,-0.68122166,3,1,false,false,-24.097134,-5.2624393,12.880946,-2.2169049,-0.44212708,3
48.51857,0.10917788,34.14808647041102,-83.81037899705152,0.14369117,0.0019728728,6098.424,-0.6816988,3,1,false,false,-23.812597,-5.3548117,12.723263,-2.224275,-0.44530496,3
48.42146,0.109377414,34.148079708898514,-83.81037574423536,0.15834622,-2.910383e-10,6078.3057,-0.68264955,3,1,false,false,-23.620047,-5.469945,12.713695,-2.231863,-0.46500993,3
48.324013,0.109576665,34.148072947386,-83.81037249141922,0.15977603,0,6044.5566,-0.6833642,3,1,false,false,-23.098455,-5.4376802,12.258341,-2.2397017,-0.47249177,3
48.227978,0.10977556,34.14806618587349,-83.81036934714056,0.16251642,0,6011.5117,-0.68312556,3,1,false,false,-22.955843,-5.4111814,12.358098,-2.247525,-0.4648715,3
48.13026,0.10997404,34.14805942436098,-83.81036631073762,0.16049087,0,5990.6743,-0.6821736,3,1,false,false,-21.86297,-5.529969,11.608025,-2.2551394,-0.4439183,3
48.02992,0.11017214,34.14805266284847,-83.81036327499648,0.15655904,0,5986.4097,-0.68169874,3,1,false,false,-20.563673,-5.6883264,11.025487,-2.262297,-0.41408393,3
47.929745,0.110369995,34.14804581123198,-83.81036034713104,0.15334208,0,5990.8784,-0.68360156,3,1,false,false,-19.901503,-5.9379377,10.610631,-2.2689683,-0.38845953,3
47.832508,0.110567436,34.14803904971947,-83.81035741926559,0.14869532,0,5990.1987,-0.68836164,3,1,false,false,-18.181095,-4.891562,9.331378,-2.2752905,-0.36751685,3
47.73209,0.11076448,34.148032288206956,-83.81035459993765,0.13511263,0,5976.593,-0.6955004,3,1,false,false,-18.463184,-5.8076544,9.78679,-2.281391,-0.37184814,3
47.631973,0.11096117,34.14802552669445,-83.81035188914723,0.12963186,0,5951.164,-0.70525634,3,1,false,false,-19.15521,-5.423153,10.689926,-2.2878525,-0.40543777,3
47.538406,0.111157596,34.148018675077964,-83.8103491783568,0.120814964,0,5924.8525,-0.7138224,3,1,false,false,-20.020494,-5.1213293,10.924729,-2.2949193,-0.43926725,3
47.45158,0.111353666,34.14801191356545,-83.81034646756636,0.10377695,0,5910.5557,-0.71905804,3,1,false,false,-20.287111,-5.0213847,10.732427,-2.3025384,-0.47133496,3
47.36454,0.111549355,34.14800515205294,-83.81034386531344,0.09793877,0,5909.6953,-0.7192957,3,1,false,false,-21.877146,-4.755576,12.230788,-2.3105114,-0.4794138,3
47.277824,0.11174486,34.14799839054043,-83.81034137159803,0.08673893,0.009124539,5920.737,-0.71667826,3,1,false,false,-22.93685,-4.705667,13.040939,-2.3184783,-0.47680524,3
47.19396,0.11194015,34.14799153878638,-83.8103389857583,0.07053497,0.020468557,5933.087,-0.7135848,3,1,false,false,-23.07328,-4.432385,12.668999,-2.3264594,-0.48296353,3
47.11633,0.1121351,34.14798477727387,-83.8103366005804,0.05719052,0.03181258,5938.339,-0.71049136,3,1,false,false,-23.40023,-3.860248,12.689303,-2.334652,-0.4989928,3
47.047485,0.112329766,34.14797792565738,-83.81033421474069,0.0498034,0.03723797,5932.2363,-0.70692194,3,1,false,false,-23.7611,-3.4730222,12.637768,-2.3430953,-0.51187116,3
46.98498,0.112523995,34.14797116414487,-83.8103320466378,0.034076005,0.052034516,5919.945,-0.70216304,3,1,false,false,-23.91487,-3.1502936,12.831707,-2.3516405,-0.5089225,3
46.925446,0.11271785,34.14796431252838,-83.81032987787309,0.021684738,0.06584464,5912.102,-0.6981176,3,1,false,false,-25.505669,-3.0249274,14.459037,-2.360089,-0.5044405,3
46.86953,0.112911455,34.14795746077433,-83.81032781764588,0.014535924,0.074475944,5909.283,-0.6966897,3,1,false,false,-26.713118,-2.660001,15.635593,-2.3686018,-0.5177851,3
46.819874,0.11310485,34.14795060915784,-83.8103257574187,0.003693555,0.09445131,5914.5376,-0.6955003,3,1,false,false,-26.779688,-2.302147,15.319251,-2.3774335,-0.53972906,3
46.775642,0.113297865,34.14794375754135,-83.8103239142665,0,0.12108509,5930.558,-0.6907406,3,1,false,false,-27.380621,-1.8738929,15.715676,-2.3866456,-0.5602778,3
46.735283,0.113490626,34.1479369057873,-83.81032207045251,0,0.13662148,5954.5635,-0.68336403,3,1,false,false,-28.836891,-1.6336528,16.931204,-2.3960643,-0.5612656,3
46.69483,0.11368323,34.147930054170814,-83.81032022730032,0,0.17657216,6003.3257,-0.67384547,3,1,false,false,-28.736042,-1.6802384,16.246544,-2.405242,-0.5339681,3
46.65494,0.11387569,34.14792320241676,-83.81031860122316,0,0.22811346,6088.532,-0.66527766,3,1,false,false,-28.140318,-1.6768553,15.853982,-2.4138658,-0.50016963,3
46.61625,0.11406777,34.1479162606963,-83.81031697448418,0,0.26041922,6198.221,-0.65980446,3,1,false,false,-27.62083,-1.6110412,15.9681635,-2.4219766,-0.4714857,3
46.594772,0.114259705,34.14790940894224,-83.8103155648202,0,0.33366212,6169.316,-0.65718687,3,1,false,false,-26.230604,0.2563104,15.471249,-2.4296045,-0.4463611,3
46.605034,0.11445163,34.14790255746332,-83.81031415515623,0,0.41602954,6015.2065,-0.65623486,3,1,false,false,-24.667046,1.6446998,14.49361,-2.4369705,-0.43839172,3
46.627377,0.11464363,34.147895615467725,-83.81031274549227,0,0.49790382,5867.097,-0.6571869,3,1,false,false,-23.673548,1.8637305,14.140653,-2.4442456,-0.43246403,3
46.64631,0.11483559,34.14788867374726,-83.81031144436581,0,0.5368681,5811.1777,-0.66123235,3,1,false,false,-22.468939,1.4010352,13.211956,-2.45137,-0.42078647,3
46.655643,0.11502761,34.14788173175167,-83.81031025177685,0,0.60271275,5870.966,-0.66765743,3,1,false,false,-21.98081,0.7730238,13.445068,-2.4582958,-0.4099195,3
46.66041,0.11521966,34.1478747900312,-83.8103091670636,0,0.6540073,5996.5903,-0.6755107,3,1,false,false,-21.640562,0.8347336,14.208736,-2.465107,-0.4088744,3
46.672344,0.11541176,34.14786784831074,-83.81030808301215,0,0.6769421,6078.9985,-0.68383926,3,1,false,false,-21.170502,1.4897095,14.37854,-2.4719965,-0.41931802,3
46.699085,0.11560389,34.147860906315145,-83.8103069989607,0,0.72379774,6071.67,-0.68978935,3,1,false,false,-21.478083,2.387323,15.019935,-2.4791725,-0.4414336,3
46.737823,0.11579614,34.14785387435314,-83.81030613132246,0,0.77632546,6011.063,-0.6919298,3,1,false,false,-22.40828,3.0356786,16.386625,-2.4868255,-0.47376087,3
46.78382,0.11598859,34.147846932632675,-83.81030515514671,0,0.8273737,5953.322,-0.6895499,3,1,false,false,-21.8041,3.212016,15.679945,-2.49488,-0.48470852,3
46.82886,0.11618127,34.14783990067067,-83.81030439604596,0,0.85055506,5928.949,-0.67955613,3,1,false,false,-22.436338,3.0553586,15.74055,-2.5029767,-0.48339304,3
46.87123,0.11637413,34.14783286870866,-83.81030363760705,0,0.89469796,5950.697,-0.66956055,3,1,false,false,-23.683306,2.991308,17.64148,-2.511045,-0.48064357,3
46.910404,0.11656715,34.147825836746655,-83.81030298704381,0,0.9287298,6003.4976,-0.6586147,3,1,false,false,-22.811403,2.7019181,16.077063,-2.5189805,-0.4703294,3
46.955383,0.11676036,34.14781880478465,-83.81030233648059,0,0.9450063,6044.497,-0.6467162,3,1,false,false,-21.690588,3.390166,14.709009,-2.5268803,-0.4751299,3
47.0081,0.11695389,34.14781177282264,-83.81030179379304,0,0.9701603,6051.347,-0.63529354,3,1,false,false,-21.542324,3.8871891,15.393735,-2.534854,-0.47499028,3
47.065243,0.117147684,34.147804740860636,-83.81030136030483,0,0.9913687,6030.01,-0.62434685,3,1,false,false,-21.389421,4.0655026,14.795255,-2.5426462,-0.45789295,3
47.126286,0.117341734,34.14779770889863,-83.81030092681662,0,0.9985205,5998.686,-0.6167321,3,1,false,false,-20.834743,4.2458744,14.128318,-2.5501342,-0.44066787,3
47.187878,0.11753607,34.14779058669509,-83.81030049266658,0,0.9999999,5979.4233,-0.61197233,3,1,false,false,-19.485777,4.2598205,13.125707,-2.557345,-0.4200815,3
47.24568,0.117730886,34.14778355473308,-83.81030027625339,0,1,5985.7266,-0.60982966,3,1,false,false,-16.8026,4.121358,10.917624,-2.5641363,-0.39169353,3
47.30166,0.11792603,34.14777643252953,-83.81029995064087,0,1,6016.669,-0.6112578,3,1,false,false,-15.428402,3.8622665,9.920511,-2.5704057,-0.3610538,3
47.35658,0.118121415,34.14776931060111,-83.81029984210336,0,1,6050.7363,-0.6179207,3,1,false,false,-14.30597,3.6678734,8.778218,-2.5761385,-0.3285259,3
47.409813,0.11831708,34.147762188397564,-83.81029962569015,0,1,6072.097,-0.62958276,3,1,false,false,-13.357262,3.5734746,8.225768,-2.581428,-0.31111878,3
47.462708,0.11851315,34.14775506619402,-83.81029951715264,0,1,6084.669,-0.6438613,3,1,false,false,-12.558243,3.8178225,8.405071,-2.5866401,-0.31858945,3
47.515827,0.11870946,34.147747943990474,-83.81029940861514,0,1,6099.6245,-0.6562351,3,1,false,false,-12.750517,3.7100754,8.764312,-2.5921378,-0.34454846,3
47.56906,0.11890602,34.147740822062055,-83.81029940861514,0,1,6121.3447,-0.66670555,3,1,false,false,-13.226171,3.8005095,9.152778,-2.5981896,-0.38213417,3
47.623524,0.119102776,34.147733699858506,-83.81029940861514,0,1,6143.374,-0.6709893,3,1,false,false,-14.154518,3.7806263,9.614189,-2.604818,-0.41240084,3
47.679672,0.11929961,34.147726487688544,-83.81029940861514,0,1,6154.6987,-0.67003745,3,1,false,false,-15.408407,3.9119053,10.17,-2.61186,-0.43015733,3
47.73434,0.119496666,34.147719365484996,-83.81029951715264,0,1,6149.339,-0.664564,3,1,false,false,-17.364202,3.9944787,11.811897,-2.619155,-0.44493198,3
47.786797,0.119693965,34.14771215303991,-83.81029973356586,0,1,6136.4424,-0.65647316,3,1,false,false,-18.44325,3.9425602,12.125927,-2.6267495,-0.46777382,3
47.837967,0.119891435,34.14770503111149,-83.81029995064087,0,1,6134.353,-0.64528817,3,1,false,false,-19.398039,3.7512672,12.61445,-2.634787,-0.4977304,3
47.88775,0.120089,34.1476978186664,-83.81030016771588,0,1,6148.363,-0.6283921,3,1,false,false,-20.633032,3.8833964,13.219253,-2.6433637,-0.5276363,3
47.93644,0.12028678,34.14769060649644,-83.81030049266658,0,1,6165.8525,-0.6100681,3,1,false,false,-22.155642,3.7133832,13.342338,-2.6522217,-0.53296626,3
47.98267,0.120484754,34.147683394051356,-83.8103008182791,0,1,6172.536,-0.58936447,3,1,false,false,-22.578547,3.7728417,13.519088,-2.6611001,-0.5300092,3
48.031506,0.12068282,34.147676181881394,-83.81030136030483,0,1,6167.233,-0.5660413,3,1,false,false,-23.052153,3.9955,13.77645,-2.6698503,-0.51720136,3
48.078514,0.12088104,34.147669059677845,-83.81030190233055,0,1,6159.656,-0.5417669,3,1,false,false,-21.873245,3.8630068,12.073469,-2.6783154,-0.50127137,3
48.128994,0.121079475,34.147661847507884,-83.81030244435628,0,1,6160.92,-0.51939595,3,1,false,false,-21.83592,3.9234433,12.358393,-2.686504,-0.47786713,3
48.17652,0.12127813,34.14765463533793,-83.8103030949195,0,1,6169.03,-0.4977382,3,1,false,false,-21.365297,3.932942,11.922626,-2.6942363,-0.44992197,3
48.223396,0.12147686,34.14764742289284,-83.81030385402025,0,1,6180.6094,-0.47941148,3,1,false,false,-20.76919,3.8620782,11.661539,-2.7015212,-0.42552942,3
48.270786,0.12167578,34.14764021072288,-83.81030461312099,0,1,6191.0986,-0.46536952,3,1,false,false,-20.539942,3.7910726,11.794324,-2.7084374,-0.4054318,3
48.31742,0.12187491,34.14763299827779,-83.81030548075923,0,1,6197.738,-0.45442086,3,1,false,false,-20.706223,3.9020057,12.097273,-2.7151184,-0.39785388,3
48.364815,0.12207425,34.14762578610783,-83.81030634839748,0,1,6202.3433,-0.44656777,3,1,false,false,-20.214045,3.8520217,11.730252,-2.7217095,-0.39413577,3
48.41249,0.12227371,34.14761848369633,-83.81030732391142,0,1,6206.953,-0.44085583,3,1,false,false,-20.578547,3.8825364,12.45503,-2.7282734,-0.3948338,3
48.460396,0.12247338,34.14761127125124,-83.81030840862468,0,1,6211.5703,-0.4358566,3,1,false,false,-21.159641,3.934432,12.937262,-2.7348726,-0.39660633,3
48.507393,0.122673266,34.14760405908128,-83.81030949267611,0,1,6214.1675,-0.43085936,3,1,false,false,-21.539639,3.8477502,13.398144,-2.7414758,-0.39713433,3
48.555096,0.122873336,34.14759684691132,-83.81031068526507,0,1,6215.4565,-0.42633712,3,1,false,false,-21.797268,3.9530823,13.80524,-2.7480967,-0.3973057,3
48.602467,0.123073585,34.14758963446623,-83.81031187785402,0,1,6216.1255,-0.42038682,3,1,false,false,-22.174166,3.884851,14.481652,-2.7546794,-0.39367616,3
48.650566,0.123274036,34.147582422296274,-83.81031317964229,0,1,6216.2065,-0.41348457,3,1,false,false,-22.591995,3.928882,15.051775,-2.7611928,-0.38756412,3
48.697647,0.12347468,34.14757520985118,-83.81031458864446,0,1,6215.2046,-0.40610546,3,1,false,false,-23.047665,3.9346507,15.46966,-2.7675707,-0.3801731,3
48.745556,0.12367554,34.14756799768122,-83.81031599830843,0,1,6215.486,-0.39729923,3,1,false,false,-22.280655,3.943897,14.752003,-2.7738519,-0.37315518,3
48.795017,0.12387659,34.14756078551126,-83.8103175165099,0,1,6217.409,-0.38658836,3,1,false,false,-21.799065,3.9357855,14.158075,-2.779898,-0.35206956,3
48.844288,0.12407784,34.147553573066176,-83.81031914324888,0,1,6219.1284,-0.3761157,3,1,false,false,-20.216934,4.039937,13.536431,-2.7855024,-0.31904098,3
48.894753,0.12427936,34.147546360896214,-83.81032076932605,0,1,6218.598,-0.36707118,3,1,false,false,-19.0677,3.8621252,13.033781,-2.790473,-0.2790504,3
48.944603,0.124481134,34.14753914845112,-83.81032250460254,0,1,6219.342,-0.36326334,3,1,false,false,-16.883272,3.9618373,11.889675,-2.7948525,-0.24808389,3
48.994587,0.12468316,34.147532026522704,-83.81032423921721,0,1,6225.014,-0.36397678,3,1,false,false,-15.143093,3.7065237,10.755782,-2.7988322,-0.23096919,3
49.04431,0.12488542,34.14752481407762,-83.81032597449371,0,1,6240.572,-0.37040395,3,1,false,false,-14.222748,3.7973228,10.878712,-2.8026764,-0.23154278,3
49.092175,0.12508804,34.14751760190766,-83.81032781764588,0,1,6258.5864,-0.37992457,3,1,false,false,-13.575241,3.5843346,10.970733,-2.8066032,-0.24074063,3
49.140457,0.12529097,34.1475103897377,-83.81032966079808,0,1,6277.0073,-0.38968262,3,1,false,false,-14.285575,3.6213999,12.113542,-2.8107824,-0.26367038,3
49.189854,0.12549414,34.14750317729261,-83.81033161248776,0,1,6288.8584,-0.39896578,3,1,false,false,-14.549396,3.7410486,12.888681,-2.8154173,-0.29206565,3
49.23933,0.12569754,34.14749596512265,-83.81033356417745,0,1,6293.3745,-0.40467846,3,1,false,false,-15.063283,3.794077,13.149776,-2.82052,-0.32001594,3
49.29044,0.12590136,34.14748875267756,-83.81033562440466,0,1,6291.9824,-0.40658242,3,1,false,false,-16.274029,3.918001,15.212233,-2.8260202,-0.340219,3
49.340294,0.12610538,34.14748163074914,-83.81033768463185,0,1,6286.6274,-0.40681982,3,1,false,false,-17.491892,3.8164082,15.528983,-2.831785,-0.3536947,3
49.389717,0.12630966,34.14747441830406,-83.81033974485905,0,1,6282.0664,-0.40396404,3,1,false,false,-18.022495,3.7615237,16.113667,-2.8377128,-0.360041,3
49.436935,0.12651412,34.147467206134095,-83.81034191362376,0,1,6284.5093,-0.39944178,3,1,false,false,-18.821983,3.7546496,16.693008,-2.843739,-0.36800063,3
49.484142,0.12671869,34.14746008393055,-83.81034408238847,0,1,6291.717,-0.39325294,3,1,false,false,-19.479963,3.7121735,17.314293,-2.8498602,-0.37022328,3
49.52916,0.12692341,34.147452871760585,-83.81034635969067,0,1,6299.104,-0.38587478,3,1,false,false,-19.639036,3.6461744,16.465292,-2.8559487,-0.36628821,3
49.57549,0.12712838,34.147445749557036,-83.81034874486858,0,1,6303.49,-0.3799246,3,1,false,false,-19.384144,3.7612424,16.327944,-2.8619394,-0.35686278,3
49.62143,0.12733346,34.147438537387075,-83.8103511307083,0,1,6304.693,-0.37492633,3,1,false,false,-18.63791,3.7463365,15.22577,-2.8676898,-0.33746558,3
49.668327,0.12753874,34.14743141518353,-83.81035362442371,0,1,6304.168,-0.37349826,3,1,false,false,-17.21935,3.8222704,13.854904,-2.8730624,-0.30973953,3
49.71517,0.12774423,34.147424292979984,-83.81035611813913,0,1,6305.093,-0.37540126,3,1,false,false,-15.855168,3.7867832,12.652199,-2.8779347,-0.27748016,3
49.76149,0.12794997,34.14741708081002,-83.81035861185454,0,1,6309.073,-0.38373336,3,1,false,false,-14.588202,3.7307286,11.705632,-2.882313,-0.24950421,3
49.806026,0.12815589,34.147409958606474,-83.81036121476927,0,1,6317.393,-0.39825213,3,1,false,false,-13.28962,3.5458908,10.462961,-2.886338,-0.23478642,3
49.84881,0.12836204,34.14740283640293,-83.8103638170222,0,1,6332.967,-0.41657794,3,1,false,false,-12.140435,3.5542226,10.024614,-2.8903015,-0.24122365,3
49.891712,0.12856846,34.14739571447451,-83.81036652781263,0,1,6355.6875,-0.43823665,3,1,false,false,-11.535808,3.50415,9.679025,-2.8944685,-0.25702938,3
49.93429,0.12877515,34.147388592270964,-83.81036923860306,0,1,6376.7007,-0.4610865,3,1,false,false,-11.694349,3.5004501,9.931161,-2.898927,-0.27598053,3
49.97818,0.12898207,34.147381470067415,-83.81037194939348,0,1,6389.101,-0.4794114,3,1,false,false,-12.066048,3.5741415,10.173198,-2.9037013,-0.29282215,3
50.02195,0.12918921,34.14737434786387,-83.81037466018391,0,1,6390.263,-0.4974997,3,1,false,false,-12.497043,3.5376363,10.251208,-2.908691,-0.30359936,3
50.06548,0.12939662,34.14736722593545,-83.81037747951186,0,1,6388.2666,-0.51249254,3,1,false,false,-12.648309,3.6265965,9.931059,-2.9138997,-0.31745008,3
50.110023,0.12960432,34.147360103731906,-83.81038029817798,0,1,6391.3726,-0.5227269,3,1,false,false,-12.429706,3.5370777,9.110955,-2.919264,-0.3201944,3
